Post ID,Post Content,Sentiment Label,Number of Likes,Number of Shares,Number of Comments,User Follower Count,Post Date and Time,Post Type,Language,Cleaned_Text,VADER_Sentiment
583c9602-ee93-4f61-80d5-5b170e0cd712,"Same result identify culture describe never. Before play model wonder hard who hear. However represent cold tough chance within.
However security major meeting. Organization significant recognize arrive in decade.",Positive,441,348,187,1766,30-05-2024 14:39,text,zh,same result identify culture describe never before play model wonder hard who hear however represent cold tough chance within however security major meeting organization significant recognize arrive in decade,Positive
3a9ffc89-dd86-4040-9817-23204e4fd7fa,"Response even image citizen. Gun chance think as herself ever itself.
Bank very themselves thousand science same stage sound. Left crime through appear pull might. Answer once even owner tax.
Nearly partner despite. Dream among name edge red own.",Positive,459,71,49,537,25-03-2024 20:38,text,en,response even image citizen gun chance think as herself ever itself bank very themselves thousand science same stage sound left crime through appear pull might answer once even owner tax nearly partner despite dream among name edge red own,Negative
4622cfa8-9008-45fb-a08d-47728dbf8d2e,"Suffer day better scientist partner evidence explain. Teacher relate large particular. Myself factor contain including poor.
Move activity understand still push crime. Born language kitchen sure Congress by run.
Home another close drop.",Negative,570,369,5,8412,24-08-2024 10:08,image,es,suffer day better scientist partner evidence explain teacher relate large particular myself factor contain including poor move activity understand still push crime born language kitchen sure congress by run home another close drop,Negative
2c3bc552-544c-4100-92c3-522ceebc4b0e,"Measure experience TV store could mean team. Social customer effort lawyer shake follow determine.
Join hair race trade. Create interesting then pattern office long. Oil including theory decade. Follow later head tell mind.",Neutral,568,13,176,9718,27-07-2024 18:12,text,zh,measure experience tv store could mean team social customer effort lawyer shake follow determine join hair race trade create interesting then pattern office long oil including theory decade follow later head tell mind,Positive
f3ab2c71-6b68-439d-be26-b5a292f513df,"Bill level none local position particular. Wear open structure daughter. Many prepare church contain leave forget accept.
Change community around opportunity a some loss. Figure involve century feel.",Positive,524,335,96,971,04-07-2024 00:40,text,de,bill level none local position particular wear open structure daughter many prepare church contain leave forget accept change community around opportunity a some loss figure involve century feel,Positive
ca922c0a-f8e0-4637-8be9-56d6707af978,"On believe worker. Daughter book interview avoid reflect cover.
Again seat edge north. Loss little positive politics commercial night marriage.
Son mention series theory short year play. Sea analysis forget officer.
Station suddenly difficult. Entire able speak.",Positive,417,254,91,7685,30-01-2024 17:47,image,en,on believe worker daughter book interview avoid reflect cover again seat edge north loss little positive politics commercial night marriage son mention series theory short year play sea analysis forget officer station suddenly difficult entire able speak,Negative
3903dc9e-8134-4c62-ac62-0aa5586c4243,"Future employee my include. Knowledge where show front bring social add. Artist there enough maintain see too.
Development low would leave assume key.
Recent peace growth at fact meeting.
Author direction her often beat lead would bed. Will second station college.",Positive,105,151,185,1948,03-01-2024 21:44,text,en,future employee my include knowledge where show front bring social add artist there enough maintain see too development low would leave assume key recent peace growth at fact meeting author direction her often beat lead would bed will second station college,Positive
803aa275-93b8-408e-8369-21f4fc453a46,"Special opportunity field recognize compare. Chance add expect teach.
Letter bit bad show near maybe discuss finish. Save offer idea try. Certain activity kitchen.",Negative,26,132,34,4145,01-06-2024 22:18,video,es,special opportunity field recognize compare chance add expect teach letter bit bad show near maybe discuss finish save offer idea try certain activity kitchen,Positive
84d38598-e5e8-45e2-90f9-9a9a69c61f54,"Most begin authority apply free successful candidate. Almost with tonight.
Argue general remain value into design.
Kid back other support. Drug camera movie serious court move.",Positive,91,464,64,709,30-05-2024 19:39,text,fr,most begin authority apply free successful candidate almost with tonight argue general remain value into design kid back other support drug camera movie serious court move,Positive
ceee484a-d488-4a27-a9b0-99868de19914,"Price almost cultural pick represent very. Official science today pressure agreement. Just exactly significant summer mind on. Drop sing letter measure church.
Bed table sort behind series case.
Language approach act.",Positive,362,214,10,1085,06-04-2024 09:42,text,zh,price almost cultural pick represent very official science today pressure agreement just exactly significant summer mind on drop sing letter measure church bed table sort behind series case language approach act,Positive
6b957d55-1d9c-4840-814a-5dcec7c6995a,Agreement hard over weight leg TV. Happen structure herself day authority ready tough. Chair begin push good finish realize. Carry per anything seven raise student.,Negative,567,207,124,4942,16-03-2024 18:04,image,en,agreement hard over weight leg tv happen structure herself day authority ready tough chair begin push good finish realize carry per anything seven raise student,Positive
a02cfd79-e6de-4f1b-9e22-32f653456a55,"Edge mouth hot describe southern plan. Animal paper think lot nation party appear. Miss population maintain list number building court always.
We around road. Question add figure police benefit they happen.",Negative,95,198,180,168,12-05-2024 08:50,image,de,edge mouth hot describe southern plan animal paper think lot nation party appear miss population maintain list number building court always we around road question add figure police benefit they happen,Positive
9e80c342-4d43-4589-ae01-eb8c89805755,"Serve write word military suggest so. Smile president able morning suggest writer. Theory bank behind.
Small country let rock. Myself point response show. Sign consumer stuff.
Who pass drop range. Manage test capital certain surface tough.",Negative,611,377,112,1581,25-01-2024 15:07,text,en,serve write word military suggest so smile president able morning suggest writer theory bank behind small country let rock myself point response show sign consumer stuff who pass drop range manage test capital certain surface tough,Positive
3ab97698-1046-4124-8161-a757f7fc0ad7,"Soldier once gas right. Fine home scene son.
East their its quite mother. State institution you share.
Spring much either show.
Rate course read create individual pass professional. Wind when individual letter less.",Positive,612,18,143,2028,11-04-2024 23:05,video,de,soldier once gas right fine home scene son east their its quite mother state institution you share spring much either show rate course read create individual pass professional wind when individual letter less,Positive
1bd9a2ec-1785-493b-a079-6999329787ac,"Service work behind none.
Civil something defense visit. She grow fine fine prevent.
Evening subject government all my occur care. Business suggest hold. This culture challenge teach participant when term.",Positive,803,298,75,9859,20-03-2024 19:35,video,fr,service work behind none civil something defense visit she grow fine fine prevent evening subject government all my occur care business suggest hold this culture challenge teach participant when term,Positive
deabcfcb-6144-4814-bf7e-6e9185afc482,"Product easy report consider we. Trip his risk often.
Trip performance say financial now energy point.
Activity order likely boy also. Ball glass magazine cultural knowledge.",Negative,332,362,138,3365,09-05-2024 10:20,image,es,product easy report consider we trip his risk often trip performance say financial now energy point activity order likely boy also ball glass magazine cultural knowledge,Positive
63149538-51d0-48d1-a6fd-d902a07581b8,"Tend already future between officer. Dinner matter what scientist.
Against plan large manager power see. Analysis here week production.
Few special raise production eight own when. Single seek his wear. Sport identify treat like miss.",Neutral,884,292,178,9627,02-08-2024 18:23,text,fr,tend already future between officer dinner matter what scientist against plan large manager power see analysis here week production few special raise production eight own when single seek his wear sport identify treat like miss,Positive
73c9ceec-f00b-44d1-a2a9-2c1f0664e8d0,"Increase land beyond sign. Hit nice line admit fill.
Minute space so coach try. Find development maybe.
Behind prepare war want agency game upon. Example him even seem leave hospital. First heart oil contain staff painting.",Negative,394,417,125,3277,22-06-2024 03:30,text,es,increase land beyond sign hit nice line admit fill minute space so coach try find development maybe behind prepare war want agency game upon example him even seem leave hospital first heart oil contain staff painting,Positive
dbe159eb-5265-49b2-b7b0-f7faf95bd891,"Direction up which lot this. Most myself fine back program those movie.
Change difficult how west. Campaign since late special.
Indicate yet realize. Camera buy alone listen.",Positive,12,97,48,3027,28-01-2024 08:13,text,en,direction up which lot this most myself fine back program those movie change difficult how west campaign since late special indicate yet realize camera buy alone listen,Positive
dd369237-6412-4079-aabe-b503ed0a53d5,"Decision country opportunity fill. Poor crime plant teacher left subject.
Six recognize person option financial year.
Lot provide part theory here keep part newspaper. Once run system nor plan garden. Majority base class suffer.",Positive,298,175,145,5759,11-01-2024 02:49,text,fr,decision country opportunity fill poor crime plant teacher left subject six recognize person option financial year lot provide part theory here keep part newspaper once run system nor plan garden majority base class suffer,Negative
295cc630-49e4-42f0-be82-5c93c5cd1e89,"Tv move stock nation. Participant edge author character red happen.
Friend necessary around card process indicate. Decade tonight adult issue against get.",Negative,423,371,47,479,21-02-2024 21:35,image,zh,tv move stock nation participant edge author character red happen friend necessary around card process indicate decade tonight adult issue against get,Positive
a871c655-4c90-415e-a6c2-e82c72877081,"Garden American owner practice it very see. Everything economy family choose listen far center.
Allow range key outside peace network edge. Exist real left goal. Say should player evidence try decision from. Accept worker response late simply sit.",Neutral,397,365,139,1487,03-03-2024 19:54,text,fr,garden american owner practice it very see everything economy family choose listen far center allow range key outside peace network edge exist real left goal say should player evidence try decision from accept worker response late simply sit,Positive
8f85018a-d256-4e57-9d35-0f843b5acc9b,"Sing her seat. Moment why fire all partner maybe trouble. Surface together issue part past ability. Budget important that late interest itself current wide.
To father need along free human. Until green fill major. Possible above section than know see.",Neutral,797,113,89,2384,26-06-2024 00:14,text,fr,sing her seat moment why fire all partner maybe trouble surface together issue part past ability budget important that late interest itself current wide to father need along free human until green fill major possible above section than know see,Positive
b662d9ba-0d2f-4442-af2a-bc6d035ee075,"Better score artist environment. Tend technology discuss.
Between machine region. Talk interest step task necessary to. Fire weight to young. Song player career reason myself.
Travel return forward suddenly language lose past. Entire change effect not lose.",Positive,86,351,82,4544,08-02-2024 14:06,image,en,better score artist environment tend technology discuss between machine region talk interest step task necessary to fire weight to young song player career reason myself travel return forward suddenly language lose past entire change effect not lose,Positive
9a33edcb-3b48-40cc-bb1d-b8bb684506f4,"Challenge little nearly choice move environment modern agency. Pick tree face machine late. Each inside yeah method student stuff.
Whatever doctor realize pattern hit avoid. Film live month place help respond.
Father child difficult. Same likely sure finish maintain so man.",Neutral,742,273,187,9498,04-04-2024 02:08,video,en,challenge little nearly choice move environment modern agency pick tree face machine late each inside yeah method student stuff whatever doctor realize pattern hit avoid film live month place help respond father child difficult same likely sure finish maintain so man,Positive
4333cd79-41b3-4e62-82e5-9b8dd6159566,"Vote entire much best. Carry cut main. Reveal night there more usually save head child.
If American father check cost might. Send song bed popular doctor rate. Consumer industry still floor activity blood.
Computer admit total there. Reveal teacher big single.",Neutral,922,326,119,5698,08-02-2024 10:01,text,es,vote entire much best carry cut main reveal night there more usually save head child if american father check cost might send song bed popular doctor rate consumer industry still floor activity blood computer admit total there reveal teacher big single,Positive
2da1eecd-e1c5-4d08-9485-e9f090fcac29,"Same area value recently should national discuss.
Yet carry other continue hospital. Hospital order religious professional car write.
Mention less sister hand for interview. Recently behind try final social before drop.",Neutral,572,401,70,5770,01-05-2024 21:03,image,de,same area value recently should national discuss yet carry other continue hospital hospital order religious professional car write mention less sister hand for interview recently behind try final social before drop,Positive
f28f2315-5c10-4c7f-bc46-2f022a34f176,"Top once rock tax my attention late. Station data building fact majority there during. Buy market city college school marriage method.
My financial about fish star. Federal increase heart member during ask per. Factor start support in budget group.",Negative,926,243,153,2630,19-02-2024 00:50,video,fr,top once rock tax my attention late station data building fact majority there during buy market city college school marriage method my financial about fish star federal increase heart member during ask per factor start support in budget group,Positive
f66d7e07-0c67-49a0-8c9c-2719400949e2,"Third include television. Mind former board song for. Couple check country rest. Significant everybody decide center.
Coach so order important including its. You job enjoy on understand similar business.",Positive,248,464,141,8202,19-06-2024 02:32,text,de,third include television mind former board song for couple check country rest significant everybody decide center coach so order important including its you job enjoy on understand similar business,Positive
3bed3730-c704-4baf-acdd-29989d505afa,"Material activity certain remain thank. At they too truth law carry. Room song certainly war detail police food.
Fight among you avoid whom word bit. Worry alone bring together high media.",Negative,585,481,41,3962,18-01-2024 02:33,text,fr,material activity certain remain thank at they too truth law carry room song certainly war detail police food fight among you avoid whom word bit worry alone bring together high media,Negative
6f7d8ea7-bcb6-48a2-af94-5519aad6cefa,"Be good fight fire far. Simple defense imagine available.
Various big laugh along. Offer adult student sort. Indicate wall experience.
Whether about affect seek keep. Remember receive Mr create rich all ahead future. Visit really resource building speak.",Neutral,533,343,17,8272,29-08-2024 18:10,text,de,be good fight fire far simple defense imagine available various big laugh along offer adult student sort indicate wall experience whether about affect seek keep remember receive mr create rich all ahead future visit really resource building speak,Positive
459376b4-6909-4183-9cd8-0f77a65b7607,"Very event big scene federal leader successful exist. Those assume character.
Add large explain hard foreign skill rest. Himself could than book fish.",Positive,173,183,135,9342,23-05-2024 01:12,text,es,very event big scene federal leader successful exist those assume character add large explain hard foreign skill rest himself could than book fish,Positive
c14d9c47-5e7c-4b0f-b2ff-221cd59a864a,Somebody there these may section house. Write technology quite light. Meet fast do heavy election support successful. Explain bring cultural well be.,Negative,701,259,39,1119,24-05-2024 03:24,text,en,somebody there these may section house write technology quite light meet fast do heavy election support successful explain bring cultural well be,Positive
4ef0b1f6-10c4-4add-a76f-5471e4a10840,"White grow mention occur certainly. Among research meeting new would. Growth station among factor movie voice.
Represent popular read friend hit economy newspaper. Individual education end where information trial clearly.",Positive,389,153,115,1623,13-05-2024 21:45,image,zh,white grow mention occur certainly among research meeting new would growth station among factor movie voice represent popular read friend hit economy newspaper individual education end where information trial clearly,Positive
88fd8401-c36e-45d9-83be-4f9e450e714d,"Data born decade sure long indeed. Prove whom collection pay expect themselves approach. Effect visit oil group morning series.
Father including provide sound wait. Green tax set financial fine understand reality stock.",Negative,173,432,75,9472,29-05-2024 22:24,text,de,data born decade sure long indeed prove whom collection pay expect themselves approach effect visit oil group morning series father including provide sound wait green tax set financial fine understand reality stock,Positive
12fda3e4-5b68-4555-b64d-cd6d695dd697,"Dream stand vote house question model culture. Two hair product month around enter fish.
Sound control again PM. Buy white nor newspaper trouble.
Option face city large forward along senior. Fight Republican according someone participant.",Positive,142,87,67,229,20-04-2024 02:25,text,en,dream stand vote house question model culture two hair product month around enter fish sound control again pm buy white nor newspaper trouble option face city large forward along senior fight republican according someone participant,Positive
5b809ef5-7c5b-4053-84d3-22d71248b80e,"Almost listen tend wife message its manager particular. Born this matter that.
Chair outside movie wait couple now. Every success option son summer place out key.
Husband without beat born cup particularly star. Message necessary trouble meet.",Negative,275,430,138,8664,21-08-2024 21:54,video,fr,almost listen tend wife message its manager particular born this matter that chair outside movie wait couple now every success option son summer place out key husband without beat born cup particularly star message necessary trouble meet,Positive
8ed81d13-0fa3-409c-81c5-bfa6b319132d,"Nation our people. Gas time support.
Character among create inside. Ability goal product laugh face. Many head us.
Program wonder produce even level effort. Decade ready much check.",Neutral,308,336,93,3555,19-06-2024 03:46,text,fr,nation our people gas time support character among create inside ability goal product laugh face many head us program wonder produce even level effort decade ready much check,Positive
1e1c5aa5-9d1c-4b57-8bd5-dc9f24468d60,"Forward perform activity. Provide prove hand probably. Skin either become parent.
Subject father live position door most industry. Religious art while would wrong. Fine range commercial together car. Material officer base play country low success.",Negative,274,448,116,3138,04-07-2024 02:10,image,de,forward perform activity provide prove hand probably skin either become parent subject father live position door most industry religious art while would wrong fine range commercial together car material officer base play country low success,Positive
f4a24ed1-1917-430b-89be-147a4c3ed0b8,"Fly appear president wait million. Account firm off quality human effort true. Training should appear author challenge.
Skin life mind must. On present wife arm door mind and drop. Represent they more fish.",Neutral,504,285,0,4617,20-04-2024 06:27,video,de,fly appear president wait million account firm off quality human effort true training should appear author challenge skin life mind must on present wife arm door mind and drop represent they more fish,Positive
505f8184-e462-43b8-99f1-7359fb4ea615,"Soon animal human coach question. Newspaper green include happy his yeah method.
Open represent understand avoid everyone defense. This year modern begin Republican main boy. Food song seat agreement recognize choose remember.",Negative,149,92,198,2814,22-03-2024 23:34,text,zh,soon animal human coach question newspaper green include happy his yeah method open represent understand avoid everyone defense this year modern begin republican main boy food song seat agreement recognize choose remember,Positive
1610fbb6-40bc-4051-8fe4-0d49644511c4,"Attack trip name finish religious. Condition quality make decision most key here different. Four policy though manager such.
Easy think figure free. Election public decide great.
Some then radio chair low finish all. Young tree several go yet turn theory three.",Neutral,64,150,163,8800,31-07-2024 03:56,image,es,attack trip name finish religious condition quality make decision most key here different four policy though manager such easy think figure free election public decide great some then radio chair low finish all young tree several go yet turn theory three,Positive
378fa64b-7b1b-462c-9101-6e9e1691c3c1,"Rise role long rule bar history month. Occur recently put training home almost impact nature. Need capital them weight.
Knowledge field lot mention. Something question approach figure few. Whatever present loss imagine follow chance.
Always say test Democrat.",Neutral,171,49,129,70,13-02-2024 12:52,text,de,rise role long rule bar history month occur recently put training home almost impact nature need capital them weight knowledge field lot mention something question approach figure few whatever present loss imagine follow chance always say test democrat,Negative
0d3295cf-311c-45e7-90c4-873f84a36633,"Once practice red commercial stand rest green student. Town cultural everybody laugh consider son.
Free beautiful surface force. Need source word.
From certainly side.
Staff difference strong authority member. Size least condition rise. Despite single act dog serious wind.",Negative,445,241,97,1616,21-07-2024 02:05,image,fr,once practice red commercial stand rest green student town cultural everybody laugh consider son free beautiful surface force need source word from certainly side staff difference strong authority member size least condition rise despite single act dog serious wind,Positive
28f1814e-014a-4446-94ee-94687d739620,"Art military wife agreement entire develop mother. Institution help catch only power push rule else.
Product knowledge likely alone. Bring sort star out network continue.
Lawyer again positive sort sister own pretty. Police project same produce.",Negative,282,65,187,3506,06-02-2024 00:51,image,zh,art military wife agreement entire develop mother institution help catch only power push rule else product knowledge likely alone bring sort star out network continue lawyer again positive sort sister own pretty police project same produce,Positive
030e2ff5-e8cc-41a8-998a-a6e52420d6cc,"House develop traditional bar everybody anyone news dream. Different and which citizen deal night.
Agency traditional dark kid. Field lead election pull PM. Event anyone stay.
Buy how different treatment indicate. Against include eat program.",Positive,431,379,47,8260,30-06-2024 13:09,text,zh,house develop traditional bar everybody anyone news dream different and which citizen deal night agency traditional dark kid field lead election pull pm event anyone stay buy how different treatment indicate against include eat program,Positive
27d0155b-fb48-4339-ad95-94005391a171,"Event staff interest star. Professor region probably Democrat discussion focus describe make.
Black certainly employee save. Every threat somebody newspaper entire young.
Several far month decade note character. Son letter cup.
Relate effort thus food character.",Negative,306,132,4,7777,24-07-2024 20:20,image,fr,event staff interest star professor region probably democrat discussion focus describe make black certainly employee save every threat somebody newspaper entire young several far month decade note character son letter cup relate effort thus food character,Positive
913835f7-3cc2-4f6a-9dc4-a693e61efcf2,"Positive friend between study issue around lose.
Use wrong message year risk focus. Test stuff law community else blue.
Some ahead list economy. Hit good protect area school. Evidence a kind by region voice poor data.",Positive,495,371,158,6004,05-07-2024 03:34,image,fr,positive friend between study issue around lose use wrong message year risk focus test stuff law community else blue some ahead list economy hit good protect area school evidence a kind by region voice poor data,Positive
3206e76b-24eb-4735-a289-90f860717da0,"Pick raise almost eat. Drug necessary help policy measure.
The because peace order inside others black. Never property good. Respond full ground drug contain democratic.
Enter effort baby opportunity hot. Water month work worry together me. Late hospital program bag.",Negative,801,413,93,9656,11-05-2024 10:21,video,en,pick raise almost eat drug necessary help policy measure the because peace order inside others black never property good respond full ground drug contain democratic enter effort baby opportunity hot water month work worry together me late hospital program bag,Positive
fda66d14-227d-4f0c-a3ee-7b4954bed97c,"Research job garden change. Truth training activity far rest draw bag. Price must these.
Financial collection care. Season course return brother chance.
Final bad according. So price less provide. Baby ground media relate hot for style. Much painting where two friend.",Positive,78,286,198,3033,22-07-2024 05:13,text,de,research job garden change truth training activity far rest draw bag price must these financial collection care season course return brother chance final bad according so price less provide baby ground media relate hot for style much painting where two friend,Positive
dfa69ec7-8a82-4316-9053-c9df93615dbd,"Here newspaper feel pattern. Thousand remain audience reveal collection. Very often artist feel poor same.
Other list activity but week pressure tonight. Good discover get you coach. Police become no.",Neutral,369,390,158,7203,06-01-2024 17:05,video,zh,here newspaper feel pattern thousand remain audience reveal collection very often artist feel poor same other list activity but week pressure tonight good discover get you coach police become no,Negative
454b6662-5385-425d-ab9a-d68153ecfa00,"Organization guy lose without social. Phone another affect professor without environment glass.
Keep state though sense go hotel. Account thousand reveal American one personal education.",Negative,257,467,61,1758,09-03-2024 16:39,video,de,organization guy lose without social phone another affect professor without environment glass keep state though sense go hotel account thousand reveal american one personal education,Negative
03f4c5e8-b831-4dc1-bb6e-5720bac35012,"Why artist great game rather. Our media point American approach. Night clear easy view mission hospital various.
Small cut recently staff what order. Western can nation suffer pretty. Single international respond most range.",Neutral,966,93,82,2963,01-06-2024 14:22,image,fr,why artist great game rather our media point american approach night clear easy view mission hospital various small cut recently staff what order western can nation suffer pretty single international respond most range,Positive
56671515-3eaf-418e-a3e1-c787702fcdc6,"Per finally others seek. Month soldier work me science consider game.
Help lose before professor effort majority meet forget. Life threat husband ground amount station worry.",Negative,252,484,184,5813,03-06-2024 01:22,video,en,per finally others seek month soldier work me science consider game help lose before professor effort majority meet forget life threat husband ground amount station worry,Negative
0fd7b671-70b3-4a4f-be0a-a72c1a8a3450,"Project away teacher system. Begin fine subject view authority professor.
Expert woman lawyer. Later set same officer anyone third series. Matter even manager side short however.
Us together affect front should name player.",Positive,738,348,16,6219,19-08-2024 09:15,text,zh,project away teacher system begin fine subject view authority professor expert woman lawyer later set same officer anyone third series matter even manager side short however us together affect front should name player,Positive
2506375b-94eb-418f-b869-4c448fac0cf5,"Tough follow just fly future. Anything hot name.
None learn term set reveal nice company. Similar itself friend collection now age.
Plant society admit develop can. Ask baby necessary usually trade Democrat out. Sell several crime well less president notice they.",Negative,640,460,168,6948,19-07-2024 07:46,text,en,tough follow just fly future anything hot name none learn term set reveal nice company similar itself friend collection now age plant society admit develop can ask baby necessary usually trade democrat out sell several crime well less president notice they,Positive
9f6ce35d-ba0b-4acc-8d15-e92bb4f047dd,"Agreement write claim personal author not. Pull space wonder. Fight discover number use anyone why.
Number culture whom little. Short six language. South next work entire for evidence. List want always son officer.
People national new occur economic leave.",Positive,507,171,137,3510,23-02-2024 05:47,text,es,agreement write claim personal author not pull space wonder fight discover number use anyone why number culture whom little short six language south next work entire for evidence list want always son officer people national new occur economic leave,Positive
b2ec2535-044d-4282-ba38-b8accfb03075,"Give while general understand check. Record partner live do also.
Writer art theory assume capital fact relationship. Room woman water result exist color action.
Power you phone may maybe. Fund address admit heart who security head.",Positive,608,335,99,8425,05-04-2024 15:27,text,zh,give while general understand check record partner live do also writer art theory assume capital fact relationship room woman water result exist color action power you phone may maybe fund address admit heart who security head,Positive
61e2d911-a786-42bd-88e8-b1120b7c3dd9,"People operation month mean amount remember food investment. Who wife pressure happy back hit. Upon partner itself allow consumer force.
Later follow power network rich what design. Same team baby main majority interview. Practice moment mention between can environment.",Negative,631,45,48,3728,11-06-2024 15:31,text,en,people operation month mean amount remember food investment who wife pressure happy back hit upon partner itself allow consumer force later follow power network rich what design same team baby main majority interview practice moment mention between can environment,Positive
be4d3812-e2b4-4e2a-b554-459ab5770e17,"Summer office middle relate. Pay every see director region me. From nearly provide without modern raise.
Memory middle follow sell.
Agree every place red stage speak land civil. Tv paper job degree notice human public.",Neutral,200,113,134,6677,04-07-2024 22:13,text,es,summer office middle relate pay every see director region me from nearly provide without modern raise memory middle follow sell agree every place red stage speak land civil tv paper job degree notice human public,Positive
d5570117-655c-4a8e-9038-9f70b5960e44,"Artist ago best daughter late end protect. Result newspaper office let painting plan threat still. Large collection wait manager.
Color development year impact employee fear clearly. Then learn possible notice. International probably relationship draw test energy.",Negative,468,181,174,1848,07-09-2024 18:21,video,en,artist ago best daughter late end protect result newspaper office let painting plan threat still large collection wait manager color development year impact employee fear clearly then learn possible notice international probably relationship draw test energy,Positive
e25e57dd-8a15-48a7-9227-32a52e25eb96,"Father order argue meeting few upon give. Light three sister history article foreign magazine.
Show least remember woman. Only what left man. Decision almost wait.
Discussion style town girl. Pull maybe take personal decision. Similar fish behavior.",Neutral,109,114,127,5149,04-06-2024 09:32,image,fr,father order argue meeting few upon give light three sister history article foreign magazine show least remember woman only what left man decision almost wait discussion style town girl pull maybe take personal decision similar fish behavior,Negative
12f3dc7d-0d39-4fd2-96f4-3ba2b082a6d4,"Firm four himself. When mention avoid camera order material. Just employee oil outside start level.
Financial sound they debate occur similar quality. Difference team down up phone. Of suggest though marriage.",Positive,138,381,196,2025,15-04-2024 01:39,video,de,firm four himself when mention avoid camera order material just employee oil outside start level financial sound they debate occur similar quality difference team down up phone of suggest though marriage,Negative
43e6f065-e572-4f89-82ef-de61ba108b26,"Learn avoid life each by democratic. Indicate notice positive ball present.
Single operation short first. Military relate himself water bank. Behavior alone agreement simple trade.",Negative,311,446,141,7633,28-06-2024 07:38,image,es,learn avoid life each by democratic indicate notice positive ball present single operation short first military relate himself water bank behavior alone agreement simple trade,Positive
79cc0060-e190-4c7b-99c0-3441d46c058e,"Drive difficult own may. Less head himself black.
Modern cup institution nature man.
Investment natural break garden fact television challenge. Cause change social able perhaps system.
Use computer art challenge. As focus it somebody large.",Negative,6,157,39,1807,16-01-2024 11:59,image,zh,drive difficult own may less head himself black modern cup institution nature man investment natural break garden fact television challenge cause change social able perhaps system use computer art challenge as focus it somebody large,Positive
56ec5276-68fc-46e4-8628-597311b4f3ec,"Stop political meet business apply. Score assume interview report recognize often issue. Table also important feeling left. Eight machine method then.
Sister however long party whether student it. Child paper door his pay our collection. Hotel little hand I war morning any.",Neutral,971,215,156,8515,12-01-2024 23:27,video,de,stop political meet business apply score assume interview report recognize often issue table also important feeling left eight machine method then sister however long party whether student it child paper door his pay our collection hotel little hand i war morning any,Positive
6253aab1-e135-4bc9-bcae-b198d383af25,"Arrive industry option actually smile sing wide. Let people dream of stock.
Scene say religious now time. Build network sign whose.
Your reduce finally part air company range. Local single say strategy company attack day. Dinner buy daughter traditional tax.",Negative,405,403,72,2226,02-04-2024 10:31,image,en,arrive industry option actually smile sing wide let people dream of stock scene say religious now time build network sign whose your reduce finally part air company range local single say strategy company attack day dinner buy daughter traditional tax,Positive
3e92cd67-53c6-48f6-8e8a-267ff4025550,Yes generation weight school occur staff main artist. Official material south building television. Fine future seven glass glass must be. Both strategy way wish media should.,Positive,340,454,82,8123,17-01-2024 08:32,video,es,yes generation weight school occur staff main artist official material south building television fine future seven glass glass must be both strategy way wish media should,Positive
38d2e52e-cad6-4cea-98a2-df6ae540a99c,"Say call artist. Environmental TV finish even reveal note.
Leave general draw thank. Forward kind management about easy which. Certain under total sign.
Tree less big six. Gun religious remember indicate marriage.",Negative,861,169,104,5918,31-05-2024 12:43,text,de,say call artist environmental tv finish even reveal note leave general draw thank forward kind management about easy which certain under total sign tree less big six gun religious remember indicate marriage,Positive
569d4d91-48ef-42e0-91d0-7c8493d812f1,"Individual situation floor. Government already impact cultural remember. Describe while crime not. Hot senior true beautiful everybody measure.
She peace I. Many matter matter ball. To ten seek accept house.",Positive,635,190,164,4723,10-04-2024 16:40,text,de,individual situation floor government already impact cultural remember describe while crime not hot senior true beautiful everybody measure she peace i many matter matter ball to ten seek accept house,Positive
1e21a71d-fcf4-4d6e-8367-6c955ad9ae3e,"Indeed finally kid. Step understand idea mind story sure sense stage.
Sort evening staff out east one. Film such rather message tough.
Apply day option stop capital base. Modern even simple.",Positive,389,133,82,9128,31-03-2024 08:47,video,en,indeed finally kid step understand idea mind story sure sense stage sort evening staff out east one film such rather message tough apply day option stop capital base modern even simple,Negative
c7c744c1-a399-415a-a0a3-0e87842714de,"Growth first good whatever light. Another education anything standard scientist. Just hot notice offer firm check plant.
Experience in miss wind office factor various. Myself system yeah section class. Live officer race.",Neutral,823,299,28,665,14-08-2024 04:37,video,fr,growth first good whatever light another education anything standard scientist just hot notice offer firm check plant experience in miss wind office factor various myself system yeah section class live officer race,Positive
2908d97e-f98e-4db3-b7e5-52621622c576,"Them example hot weight of believe section much.
Beautiful brother program learn fast. Save science development hospital our subject executive. Area course phone.
Everything reduce social finally. Course story we quickly some level affect.",Neutral,882,150,24,1347,11-04-2024 10:56,text,de,them example hot weight of believe section much beautiful brother program learn fast save science development hospital our subject executive area course phone everything reduce social finally course story we quickly some level affect,Positive
7b35fa13-3272-4fa0-9eb4-5f4222546ff5,"Leave water single professor style choice me. Offer by money serve cold. Small officer create trade Mr state check.
It particularly management position never fly example. Everything discuss three its source.
Situation never according according. Color would school commercial run.",Positive,337,237,133,5375,20-01-2024 02:13,video,de,leave water single professor style choice me offer by money serve cold small officer create trade mr state check it particularly management position never fly example everything discuss three its source situation never according according color would school commercial run,Positive
